Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,100,Bulgaria,598,Papua New Guinea,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,540,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,23912.01,Coffee substitutes,2017,2017,tonnes,0.03,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.04,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,1467,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,1222,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,971,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,1304,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,1241.9,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,1945.68,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,1987.2,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,1468.66,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,2110.06,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2020,2020,tonnes,1197.81,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,604,Peru,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,631.68,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2016,2016,tonnes,0.02,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.03,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,264,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,366,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,562,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,518.3,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,499.3,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,633.55,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,693.13,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,822.24,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,687.96,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2020,2020,tonnes,1575.35,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,800,Uganda,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,2158.05,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,19,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,38,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,38.1,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,19.2,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,57.62,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,38.33,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,19.2,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2020,2020,tonnes,206.4,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,834,United Republic of Tanzania,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,700.58,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,23912.02,Coffee extracts,2017,2017,tonnes,13.52,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,23912.02,Coffee extracts,2019,2019,tonnes,7.35,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,23912.02,Coffee extracts,2020,2020,tonnes,0.33,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,23912.02,Coffee extracts,2021,2021,tonnes,7.32,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.77,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,1,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,4408,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,5037,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,5755,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,7555.9,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,6211,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,7199.88,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,6385.55,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,9641.99,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,9949.41,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2020,2020,tonnes,8311.25,A,Official figure
TM,Detailed trade matrix,100,Bulgaria,704,Viet Nam,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,7264.6,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2011,2011,tonnes,268,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2012,2012,tonnes,244,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2013,2013,tonnes,206,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2014,2014,tonnes,226.5,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2015,2015,tonnes,231.7,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2016,2016,tonnes,286.2,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2017,2017,tonnes,230.5,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2018,2018,tonnes,213.41,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2019,2019,tonnes,243.07,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2020,2020,tonnes,222.74,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.02,Coffee extracts,2021,2021,tonnes,235.2,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23912.01,Coffee substitutes,2017,2017,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2011,2011,tonnes,1,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2012,2012,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2013,2013,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.54,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,6890,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,5404,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,5640,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,5878.4,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,6562.4,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,4615.84,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,3464.77,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,2837.73,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,484.05,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2020,2020,tonnes,473.75,A,Official figure
TM,Detailed trade matrix,191,Croatia,76,Brazil,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,170.11,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2011,2011,tonnes,1,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2012,2012,tonnes,4,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2013,2013,tonnes,8,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2014,2014,tonnes,17.6,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2015,2015,tonnes,3.75,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2016,2016,tonnes,0.08,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2017,2017,tonnes,0.05,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2018,2018,tonnes,0.12,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2020,2020,tonnes,0.03,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.02,Coffee extracts,2021,2021,tonnes,0.03,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23912.01,Coffee substitutes,2012,2012,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2012,2012,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,5,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,13,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,10.2,A,Official figure
TM,Detailed trade matrix,191,Croatia,156,"China, mainland",5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,65.54,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,23912.02,Coffee extracts,2011,2011,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,23912.02,Coffee extracts,2012,2012,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,23912.02,Coffee extracts,2016,2016,tonnes,0.99,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,23912.02,Coffee extracts,2017,2017,tonnes,2,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2015,2015,tonnes,0.01,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.02,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,239,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,214,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,172,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,141.5,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,225.9,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,206.46,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,200.94,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,62.84,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,14.45,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2020,2020,tonnes,8.62,A,Official figure
TM,Detailed trade matrix,191,Croatia,170,Colombia,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,5.57,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2012,2012,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2013,2013,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2014,2014,tonnes,0.07,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,17,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,15,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,16,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,4.6,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,4.8,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,3.98,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,4.38,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,4.92,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,17.91,A,Official figure
TM,Detailed trade matrix,191,Croatia,188,Costa Rica,5610,Import Quantity,1610,"Coffee, green",2020,2020,tonnes,0.41,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,99,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,22,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,29,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,10.4,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,12.1,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,3.57,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,5,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,5.61,A,Official figure
TM,Detailed trade matrix,191,Croatia,384,Côte d'Ivoire,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,7.16,A,Official figure
TM,Detailed trade matrix,191,Croatia,218,Ecuador,5610,Import Quantity,23912.02,Coffee extracts,2011,2011,tonnes,199,A,Official figure
TM,Detailed trade matrix,191,Croatia,218,Ecuador,5610,Import Quantity,23912.02,Coffee extracts,2012,2012,tonnes,187,A,Official figure
TM,Detailed trade matrix,191,Croatia,218,Ecuador,5610,Import Quantity,23912.02,Coffee extracts,2013,2013,tonnes,116,A,Official figure
TM,Detailed trade matrix,191,Croatia,218,Ecuador,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.01,A,Official figure
TM,Detailed trade matrix,191,Croatia,222,El Salvador,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,1,A,Official figure
TM,Detailed trade matrix,191,Croatia,222,El Salvador,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,0.68,A,Official figure
TM,Detailed trade matrix,191,Croatia,222,El Salvador,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,0.75,A,Official figure
TM,Detailed trade matrix,191,Croatia,222,El Salvador,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,0.41,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,384,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,371,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,298,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,166.3,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,197.1,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,144.34,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,146.26,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,109.67,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,19.98,A,Official figure
TM,Detailed trade matrix,191,Croatia,231,Ethiopia,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,23912.02,Coffee extracts,2017,2017,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,24,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,40,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,39,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,4.1,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,4.7,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,12.19,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,9.69,A,Official figure
TM,Detailed trade matrix,191,Croatia,320,Guatemala,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,79.11,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,272,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,194,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,134,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,5.9,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,27.2,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,87.42,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2017,2017,tonnes,180.92,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2018,2018,tonnes,124.3,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2019,2019,tonnes,6.73,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2020,2020,tonnes,0.55,A,Official figure
TM,Detailed trade matrix,191,Croatia,340,Honduras,5610,Import Quantity,1610,"Coffee, green",2021,2021,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2011,2011,tonnes,2,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2012,2012,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2013,2013,tonnes,9,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2014,2014,tonnes,0.4,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2015,2015,tonnes,0.1,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2016,2016,tonnes,0.03,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2018,2018,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2020,2020,tonnes,0.01,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23912.02,Coffee extracts,2021,2021,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,23911,"Coffee, decaffeinated or roasted",2015,2015,tonnes,0,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,1610,"Coffee, green",2011,2011,tonnes,7241,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,1610,"Coffee, green",2012,2012,tonnes,6438,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,1610,"Coffee, green",2013,2013,tonnes,3573,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,1610,"Coffee, green",2014,2014,tonnes,3733.6,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,1610,"Coffee, green",2015,2015,tonnes,3848.3,A,Official figure
TM,Detailed trade matrix,191,Croatia,356,India,5610,Import Quantity,1610,"Coffee, green",2016,2016,tonnes,3751.67,A,Official figure
